,Table Code,State Code,Area Name,Total/Rural/Urban,Female Main Workers/Marginal Workers,Marital Status,Female - Population,Total Female - Main/Marginal Workers,Number of Workers,Industry,A - Agricultural Labourers,B,C - HHI,C - Non HHI,D & E,F,G - HHI,G - Non HHI,H,I,J - HHI,J - Non HHI,K to M,N to O,P to Q,R to U - HHI,R to U - Non HHI
1114,B1717,20,State - Jharkhand,Rural,Marginal Workers,Separated,15161,15150,41,H,,,,,,,,,41,,,,,,,,
1115,B1717,20,State - Jharkhand,Rural,Marginal Workers,Divorced,4087,4072,3,H,,,,,,,,,3,,,,,,,,
1116,B1717,20,State - Jharkhand,Urban,Total Female Workers,Total,380495,379751,8730,H,,,,,,,,,8730,,,,,,,,
1117,B1717,20,State - Jharkhand,Urban,Total Female Workers,Never Married,67154,67243,1138,H,,,,,,,,,1138,,,,,,,,
1118,B1717,20,State - Jharkhand,Urban,Total Female Workers,Married,245769,245135,5188,H,,,,,,,,,5188,,,,,,,,
1119,B1717,20,State - Jharkhand,Urban,Total Female Workers,Widowed,62440,62251,2312,H,,,,,,,,,2312,,,,,,,,
1120,B1717,20,State - Jharkhand,Urban,Total Female Workers,Separated,4113,4087,81,H,,,,,,,,,81,,,,,,,,
1121,B1717,20,State - Jharkhand,Urban,Total Female Workers,Divorced,1019,1035,11,H,,,,,,,,,11,,,,,,,,
1122,B1717,20,State - Jharkhand,Urban,Main Workers,Total,260735,260189,7018,H,,,,,,,,,7018,,,,,,,,
1123,B1717,20,State - Jharkhand,Urban,Main Workers,Never Married,44419,44542,909,H,,,,,,,,,909,,,,,,,,
1124,B1717,20,State - Jharkhand,Urban,Main Workers,Married,165477,164929,4098,H,,,,,,,,,4098,,,,,,,,
1125,B1717,20,State - Jharkhand,Urban,Main Workers,Widowed,47089,46989,1946,H,,,,,,,,,1946,,,,,,,,
1126,B1717,20,State - Jharkhand,Urban,Main Workers,Separated,2953,2923,54,H,,,,,,,,,54,,,,,,,,
1127,B1717,20,State - Jharkhand,Urban,Main Workers,Divorced,797,806,11,H,,,,,,,,,11,,,,,,,,
1128,B1717,20,State - Jharkhand,Urban,Marginal Workers,Total,119760,119562,1712,H,,,,,,,,,1712,,,,,,,,
1129,B1717,20,State - Jharkhand,Urban,Marginal Workers,Never Married,22735,22701,229,H,,,,,,,,,229,,,,,,,,
1130,B1717,20,State - Jharkhand,Urban,Marginal Workers,Married,80292,80206,1090,H,,,,,,,,,1090,,,,,,,,
1131,B1717,20,State - Jharkhand,Urban,Marginal Workers,Widowed,15351,15262,366,H,,,,,,,,,366,,,,,,,,
1132,B1717,20,State - Jharkhand,Urban,Marginal Workers,Separated,1160,1164,27,H,,,,,,,,,27,,,,,,,,
1133,B1717,20,State - Jharkhand,Urban,Marginal Workers,Divorced,222,229,0,H,,,,,,,,,0,,,,,,,,
1134,B1717,21,State - Odisha,Total,Total Female Workers,Total,5638934,5639761,17313,H,,,,,,,,,17313,,,,,,,,
1135,B1717,21,State - Odisha,Total,Total Female Workers,Never Married,962837,963250,4163,H,,,,,,,,,4163,,,,,,,,
1136,B1717,21,State - Odisha,Total,Total Female Workers,Married,4101988,4102449,9812,H,,,,,,,,,9812,,,,,,,,
1137,B1717,21,State - Odisha,Total,Total Female Workers,Widowed,492113,492102,2951,H,,,,,,,,,2951,,,,,,,,
1138,B1717,21,State - Odisha,Total,Total Female Workers,Separated,64462,64542,316,H,,,,,,,,,316,,,,,,,,
1139,B1717,21,State - Odisha,Total,Total Female Workers,Divorced,17534,17418,71,H,,,,,,,,,71,,,,,,,,
1140,B1717,21,State - Odisha,Total,Main Workers,Total,1913130,1914448,12413,H,,,,,,,,,12413,,,,,,,,
1141,B1717,21,State - Odisha,Total,Main Workers,Never Married,300863,301552,2681,H,,,,,,,,,2681,,,,,,,,
1142,B1717,21,State - Odisha,Total,Main Workers,Married,1333349,1334062,7051,H,,,,,,,,,7051,,,,,,,,
1143,B1717,21,State - Odisha,Total,Main Workers,Widowed,239156,239329,2421,H,,,,,,,,,2421,,,,,,,,
1144,B1717,21,State - Odisha,Total,Main Workers,Separated,31366,31289,206,H,,,,,,,,,206,,,,,,,,
1145,B1717,21,State - Odisha,Total,Main Workers,Divorced,8396,8216,54,H,,,,,,,,,54,,,,,,,,
1146,B1717,21,State - Odisha,Total,Marginal Workers,Total,3725804,3725313,4900,H,,,,,,,,,4900,,,,,,,,
1147,B1717,21,State - Odisha,Total,Marginal Workers,Never Married,661974,661698,1482,H,,,,,,,,,1482,,,,,,,,
1148,B1717,21,State - Odisha,Total,Marginal Workers,Married,2768639,2768387,2761,H,,,,,,,,,2761,,,,,,,,
1149,B1717,21,State - Odisha,Total,Marginal Workers,Widowed,252957,252773,530,H,,,,,,,,,530,,,,,,,,
1150,B1717,21,State - Odisha,Total,Marginal Workers,Separated,33096,33253,110,H,,,,,,,,,110,,,,,,,,
1151,B1717,21,State - Odisha,Total,Marginal Workers,Divorced,9138,9202,17,H,,,,,,,,,17,,,,,,,,
1152,B1717,21,State - Odisha,Rural,Total Female Workers,Total,5162140,5163483,9934,H,,,,,,,,,9934,,,,,,,,
1153,B1717,21,State - Odisha,Rural,Total Female Workers,Never Married,856608,856656,2787,H,,,,,,,,,2787,,,,,,,,
1154,B1717,21,State - Odisha,Rural,Total Female Workers,Married,3805985,3807176,5567,H,,,,,,,,,5567,,,,,,,,
1155,B1717,21,State - Odisha,Rural,Total Female Workers,Widowed,429133,429203,1356,H,,,,,,,,,1356,,,,,,,,
1156,B1717,21,State - Odisha,Rural,Total Female Workers,Separated,55254,55316,185,H,,,,,,,,,185,,,,,,,,
1157,B1717,21,State - Odisha,Rural,Total Female Workers,Divorced,15160,15132,39,H,,,,,,,,,39,,,,,,,,
1158,B1717,21,State - Odisha,Rural,Main Workers,Total,1577956,1579935,6016,H,,,,,,,,,6016,,,,,,,,
1159,B1717,21,State - Odisha,Rural,Main Workers,Never Married,231052,231572,1529,H,,,,,,,,,1529,,,,,,,,
1160,B1717,21,State - Odisha,Rural,Main Workers,Married,1125557,1126905,3398,H,,,,,,,,,3398,,,,,,,,
1161,B1717,21,State - Odisha,Rural,Main Workers,Widowed,190406,190728,960,H,,,,,,,,,960,,,,,,,,
1162,B1717,21,State - Odisha,Rural,Main Workers,Separated,24382,24294,107,H,,,,,,,,,107,,,,,,,,
1163,B1717,21,State - Odisha,Rural,Main Workers,Divorced,6559,6436,22,H,,,,,,,,,22,,,,,,,,
1164,B1717,21,State - Odisha,Rural,Marginal Workers,Total,3584184,3583548,3918,H,,,,,,,,,3918,,,,,,,,
1165,B1717,21,State - Odisha,Rural,Marginal Workers,Never Married,625556,625084,1258,H,,,,,,,,,1258,,,,,,,,
1166,B1717,21,State - Odisha,Rural,Marginal Workers,Married,2680428,2680271,2169,H,,,,,,,,,2169,,,,,,,,
1167,B1717,21,State - Odisha,Rural,Marginal Workers,Widowed,238727,238475,396,H,,,,,,,,,396,,,,,,,,
1168,B1717,21,State - Odisha,Rural,Marginal Workers,Separated,30872,31022,78,H,,,,,,,,,78,,,,,,,,
1169,B1717,21,State - Odisha,Rural,Marginal Workers,Divorced,8601,8696,17,H,,,,,,,,,17,,,,,,,,
1170,B1717,21,State - Odisha,Urban,Total Female Workers,Total,476794,476278,7379,H,,,,,,,,,7379,,,,,,,,
1171,B1717,21,State - Odisha,Urban,Total Female Workers,Never Married,106229,106594,1376,H,,,,,,,,,1376,,,,,,,,
1172,B1717,21,State - Odisha,Urban,Total Female Workers,Married,296003,295273,4245,H,,,,,,,,,4245,,,,,,,,
1173,B1717,21,State - Odisha,Urban,Total Female Workers,Widowed,62980,62899,1595,H,,,,,,,,,1595,,,,,,,,
1174,B1717,21,State - Odisha,Urban,Total Female Workers,Separated,9208,9226,131,H,,,,,,,,,131,,,,,,,,
1175,B1717,21,State - Odisha,Urban,Total Female Workers,Divorced,2374,2286,32,H,,,,,,,,,32,,,,,,,,
1176,B1717,21,State - Odisha,Urban,Main Workers,Total,335174,334513,6397,H,,,,,,,,,6397,,,,,,,,
1177,B1717,21,State - Odisha,Urban,Main Workers,Never Married,69811,69980,1152,H,,,,,,,,,1152,,,,,,,,
1178,B1717,21,State - Odisha,Urban,Main Workers,Married,207792,207157,3653,H,,,,,,,,,3653,,,,,,,,
1179,B1717,21,State - Odisha,Urban,Main Workers,Widowed,48750,48601,1461,H,,,,,,,,,1461,,,,,,,,
1180,B1717,21,State - Odisha,Urban,Main Workers,Separated,6984,6995,99,H,,,,,,,,,99,,,,,,,,
1181,B1717,21,State - Odisha,Urban,Main Workers,Divorced,1837,1780,32,H,,,,,,,,,32,,,,,,,,
1182,B1717,21,State - Odisha,Urban,Marginal Workers,Total,141620,141765,982,H,,,,,,,,,982,,,,,,,,
1183,B1717,21,State - Odisha,Urban,Marginal Workers,Never Married,36418,36614,224,H,,,,,,,,,224,,,,,,,,
1184,B1717,21,State - Odisha,Urban,Marginal Workers,Married,88211,88116,592,H,,,,,,,,,592,,,,,,,,
1185,B1717,21,State - Odisha,Urban,Marginal Workers,Widowed,14230,14298,134,H,,,,,,,,,134,,,,,,,,
1186,B1717,21,State - Odisha,Urban,Marginal Workers,Separated,2224,2231,32,H,,,,,,,,,32,,,,,,,,
1187,B1717,21,State - Odisha,Urban,Marginal Workers,Divorced,537,506,0,H,,,,,,,,,0,,,,,,,,
1188,B1717,22,State - Chhattisgarh,Total,Total Female Workers,Total,5046359,5044378,10468,H,,,,,,,,,10468,,,,,,,,
1189,B1717,22,State - Chhattisgarh,Total,Total Female Workers,Never Married,662683,661969,1497,H,,,,,,,,,1497,,,,,,,,
1190,B1717,22,State - Chhattisgarh,Total,Total Female Workers,Married,3860676,3859769,6615,H,,,,,,,,,6615,,,,,,,,
1191,B1717,22,State - Chhattisgarh,Total,Total Female Workers,Widowed,422416,422168,1931,H,,,,,,,,,1931,,,,,,,,
1192,B1717,22,State - Chhattisgarh,Total,Total Female Workers,Separated,77298,77160,342,H,,,,,,,,,342,,,,,,,,
1193,B1717,22,State - Chhattisgarh,Total,Total Female Workers,Divorced,23286,23312,83,H,,,,,,,,,83,,,,,,,,
1194,B1717,22,State - Chhattisgarh,Total,Main Workers,Total,2644260,2643296,8823,H,,,,,,,,,8823,,,,,,,,
1195,B1717,22,State - Chhattisgarh,Total,Main Workers,Never Married,262712,262311,1099,H,,,,,,,,,1099,,,,,,,,
1196,B1717,22,State - Chhattisgarh,Total,Main Workers,Married,2074565,2074469,5613,H,,,,,,,,,5613,,,,,,,,
1197,B1717,22,State - Chhattisgarh,Total,Main Workers,Widowed,246044,245647,1757,H,,,,,,,,,1757,,,,,,,,
1198,B1717,22,State - Chhattisgarh,Total,Main Workers,Separated,46670,46550,282,H,,,,,,,,,282,,,,,,,,
1199,B1717,22,State - Chhattisgarh,Total,Main Workers,Divorced,14269,14319,72,H,,,,,,,,,72,,,,,,,,
1200,B1717,22,State - Chhattisgarh,Total,Marginal Workers,Total,2402099,2401082,1645,H,,,,,,,,,1645,,,,,,,,
1201,B1717,22,State - Chhattisgarh,Total,Marginal Workers,Never Married,399971,399658,398,H,,,,,,,,,398,,,,,,,,
1202,B1717,22,State - Chhattisgarh,Total,Marginal Workers,Married,1786111,1785300,1002,H,,,,,,,,,1002,,,,,,,,
1203,B1717,22,State - Chhattisgarh,Total,Marginal Workers,Widowed,176372,176521,174,H,,,,,,,,,174,,,,,,,,
1204,B1717,22,State - Chhattisgarh,Total,Marginal Workers,Separated,30628,30610,60,H,,,,,,,,,60,,,,,,,,
1205,B1717,22,State - Chhattisgarh,Total,Marginal Workers,Divorced,9017,8993,11,H,,,,,,,,,11,,,,,,,,
1206,B1717,22,State - Chhattisgarh,Rural,Total Female Workers,Total,4540856,4540138,2416,H,,,,,,,,,2416,,,,,,,,
1207,B1717,22,State - Chhattisgarh,Rural,Total Female Workers,Never Married,582269,582003,526,H,,,,,,,,,526,,,,,,,,
1208,B1717,22,State - Chhattisgarh,Rural,Total Female Workers,Married,3524259,3523691,1434,H,,,,,,,,,1434,,,,,,,,
1209,B1717,22,State - Chhattisgarh,Rural,Total Female Workers,Widowed,355074,355121,357,H,,,,,,,,,357,,,,,,,,
1210,B1717,22,State - Chhattisgarh,Rural,Total Female Workers,Separated,60858,60859,81,H,,,,,,,,,81,,,,,,,,
1211,B1717,22,State - Chhattisgarh,Rural,Total Female Workers,Divorced,18396,18464,18,H,,,,,,,,,18,,,,,,,,
1212,B1717,22,State - Chhattisgarh,Rural,Main Workers,Total,2251240,2251338,1600,H,,,,,,,,,1600,,,,,,,,
1213,B1717,22,State - Chhattisgarh,Rural,Main Workers,Never Married,202243,202231,277,H,,,,,,,,,277,,,,,,,,
1214,B1717,22,State - Chhattisgarh,Rural,Main Workers,Married,1815274,1815399,972,H,,,,,,,,,972,,,,,,,,
1215,B1717,22,State - Chhattisgarh,Rural,Main Workers,Widowed,190400,190305,280,H,,,,,,,,,280,,,,,,,,
1216,B1717,22,State - Chhattisgarh,Rural,Main Workers,Separated,33116,33100,58,H,,,,,,,,,58,,,,,,,,
1217,B1717,22,State - Chhattisgarh,Rural,Main Workers,Divorced,10207,10303,13,H,,,,,,,,,13,,,,,,,,
1218,B1717,22,State - Chhattisgarh,Rural,Marginal Workers,Total,2289616,2288800,816,H,,,,,,,,,816,,,,,,,,
1219,B1717,22,State - Chhattisgarh,Rural,Marginal Workers,Never Married,380026,379772,249,H,,,,,,,,,249,,,,,,,,
1220,B1717,22,State - Chhattisgarh,Rural,Marginal Workers,Married,1708985,1708292,462,H,,,,,,,,,462,,,,,,,,
1221,B1717,22,State - Chhattisgarh,Rural,Marginal Workers,Widowed,164674,164816,77,H,,,,,,,,,77,,,,,,,,
1222,B1717,22,State - Chhattisgarh,Rural,Marginal Workers,Separated,27742,27759,23,H,,,,,,,,,23,,,,,,,,
1223,B1717,22,State - Chhattisgarh,Rural,Marginal Workers,Divorced,8189,8161,5,H,,,,,,,,,5,,,,,,,,
1224,B1717,22,State - Chhattisgarh,Urban,Total Female Workers,Total,505503,504240,8052,H,,,,,,,,,8052,,,,,,,,
1225,B1717,22,State - Chhattisgarh,Urban,Total Female Workers,Never Married,80414,79966,971,H,,,,,,,,,971,,,,,,,,
1226,B1717,22,State - Chhattisgarh,Urban,Total Female Workers,Married,336417,336078,5181,H,,,,,,,,,5181,,,,,,,,
1227,B1717,22,State - Chhattisgarh,Urban,Total Female Workers,Widowed,67342,67047,1574,H,,,,,,,,,1574,,,,,,,,
1228,B1717,22,State - Chhattisgarh,Urban,Total Female Workers,Separated,16440,16301,261,H,,,,,,,,,261,,,,,,,,
1229,B1717,22,State - Chhattisgarh,Urban,Total Female Workers,Divorced,4890,4848,65,H,,,,,,,,,65,,,,,,,,
1230,B1717,22,State - Chhattisgarh,Urban,Main Workers,Total,393020,391958,7223,H,,,,,,,,,7223,,,,,,,,
1231,B1717,22,State - Chhattisgarh,Urban,Main Workers,Never Married,60469,60080,822,H,,,,,,,,,822,,,,,,,,
1232,B1717,22,State - Chhattisgarh,Urban,Main Workers,Married,259291,259070,4641,H,,,,,,,,,4641,,,,,,,,
1233,B1717,22,State - Chhattisgarh,Urban,Main Workers,Widowed,55644,55342,1477,H,,,,,,,,,1477,,,,,,,,
1234,B1717,22,State - Chhattisgarh,Urban,Main Workers,Separated,13554,13450,224,H,,,,,,,,,224,,,,,,,,
1235,B1717,22,State - Chhattisgarh,Urban,Main Workers,Divorced,4062,4016,59,H,,,,,,,,,59,,,,,,,,
1236,B1717,22,State - Chhattisgarh,Urban,Marginal Workers,Total,112483,112282,829,H,,,,,,,,,829,,,,,,,,
1237,B1717,22,State - Chhattisgarh,Urban,Marginal Workers,Never Married,19945,19886,149,H,,,,,,,,,149,,,,,,,,
1238,B1717,22,State - Chhattisgarh,Urban,Marginal Workers,Married,77126,77008,540,H,,,,,,,,,540,,,,,,,,
1239,B1717,22,State - Chhattisgarh,Urban,Marginal Workers,Widowed,11698,11705,97,H,,,,,,,,,97,,,,,,,,
1240,B1717,22,State - Chhattisgarh,Urban,Marginal Workers,Separated,2886,2851,37,H,,,,,,,,,37,,,,,,,,
1241,B1717,22,State - Chhattisgarh,Urban,Marginal Workers,Divorced,828,832,6,H,,,,,,,,,6,,,,,,,,
1242,B1717,23,State - Madhya Pradesh,Total,Total Female Workers,Total,11427163,11426804,23185,H,,,,,,,,,23185,,,,,,,,
1243,B1717,23,State - Madhya Pradesh,Total,Total Female Workers,Never Married,1165764,1167011,3538,H,,,,,,,,,3538,,,,,,,,
1244,B1717,23,State - Madhya Pradesh,Total,Total Female Workers,Married,9297355,9297009,15688,H,,,,,,,,,15688,,,,,,,,
1245,B1717,23,State - Madhya Pradesh,Total,Total Female Workers,Widowed,843236,842002,3633,H,,,,,,,,,3633,,,,,,,,
1246,B1717,23,State - Madhya Pradesh,Total,Total Female Workers,Separated,91752,91448,255,H,,,,,,,,,255,,,,,,,,
1247,B1717,23,State - Madhya Pradesh,Total,Total Female Workers,Divorced,29056,29334,71,H,,,,,,,,,71,,,,,,,,
1248,B1717,23,State - Madhya Pradesh,Total,Main Workers,Total,6340054,6340400,19270,H,,,,,,,,,19270,,,,,,,,
1249,B1717,23,State - Madhya Pradesh,Total,Main Workers,Never Married,528824,528726,2851,H,,,,,,,,,2851,,,,,,,,
1250,B1717,23,State - Madhya Pradesh,Total,Main Workers,Married,5200552,5201557,12942,H,,,,,,,,,12942,,,,,,,,
1251,B1717,23,State - Madhya Pradesh,Total,Main Workers,Widowed,535052,534420,3229,H,,,,,,,,,3229,,,,,,,,
1252,B1717,23,State - Madhya Pradesh,Total,Main Workers,Separated,56663,56498,192,H,,,,,,,,,192,,,,,,,,
1253,B1717,23,State - Madhya Pradesh,Total,Main Workers,Divorced,18963,19199,56,H,,,,,,,,,56,,,,,,,,
1254,B1717,23,State - Madhya Pradesh,Total,Marginal Workers,Total,5087109,5086404,3915,H,,,,,,,,,3915,,,,,,,,
1255,B1717,23,State - Madhya Pradesh,Total,Marginal Workers,Never Married,636940,638285,687,H,,,,,,,,,687,,,,,,,,
1256,B1717,23,State - Madhya Pradesh,Total,Marginal Workers,Married,4096803,4095452,2746,H,,,,,,,,,2746,,,,,,,,
1257,B1717,23,State - Madhya Pradesh,Total,Marginal Workers,Widowed,308184,307582,404,H,,,,,,,,,404,,,,,,,,
1258,B1717,23,State - Madhya Pradesh,Total,Marginal Workers,Separated,35089,34950,63,H,,,,,,,,,63,,,,,,,,
1259,B1717,23,State - Madhya Pradesh,Total,Marginal Workers,Divorced,10093,10135,15,H,,,,,,,,,15,,,,,,,,
1260,B1717,23,State - Madhya Pradesh,Rural,Total Female Workers,Total,9973221,9972658,6589,H,,,,,,,,,6589,,,,,,,,
1261,B1717,23,State - Madhya Pradesh,Rural,Total Female Workers,Never Married,957287,958292,1146,H,,,,,,,,,1146,,,,,,,,
1262,B1717,23,State - Madhya Pradesh,Rural,Total Female Workers,Married,8262607,8261751,4652,H,,,,,,,,,4652,,,,,,,,
1263,B1717,23,State - Madhya Pradesh,Rural,Total Female Workers,Widowed,663148,662618,704,H,,,,,,,,,704,,,,,,,,
1264,B1717,23,State - Madhya Pradesh,Rural,Total Female Workers,Separated,70341,70136,72,H,,,,,,,,,72,,,,,,,,
1265,B1717,23,State - Madhya Pradesh,Rural,Total Female Workers,Divorced,19838,19861,15,H,,,,,,,,,15,,,,,,,,
1266,B1717,23,State - Madhya Pradesh,Rural,Main Workers,Total,5241375,5241160,4472,H,,,,,,,,,4472,,,,,,,,
1267,B1717,23,State - Madhya Pradesh,Rural,Main Workers,Never Married,379897,380126,746,H,,,,,,,,,746,,,,,,,,
1268,B1717,23,State - Madhya Pradesh,Rural,Main Workers,Married,4420012,4419971,3148,H,,,,,,,,,3148,,,,,,,,
1269,B1717,23,State - Madhya Pradesh,Rural,Main Workers,Widowed,390240,389958,531,H,,,,,,,,,531,,,,,,,,
1270,B1717,23,State - Madhya Pradesh,Rural,Main Workers,Separated,39830,39741,40,H,,,,,,,,,40,,,,,,,,
1271,B1717,23,State - Madhya Pradesh,Rural,Main Workers,Divorced,11396,11364,7,H,,,,,,,,,7,,,,,,,,
1272,B1717,23,State - Madhya Pradesh,Rural,Marginal Workers,Total,4731846,4731498,2117,H,,,,,,,,,2117,,,,,,,,
1273,B1717,23,State - Madhya Pradesh,Rural,Marginal Workers,Never Married,577390,578166,400,H,,,,,,,,,400,,,,,,,,
1274,B1717,23,State - Madhya Pradesh,Rural,Marginal Workers,Married,3842595,3841780,1504,H,,,,,,,,,1504,,,,,,,,
1275,B1717,23,State - Madhya Pradesh,Rural,Marginal Workers,Widowed,272908,272660,173,H,,,,,,,,,173,,,,,,,,
1276,B1717,23,State - Madhya Pradesh,Rural,Marginal Workers,Separated,30511,30395,32,H,,,,,,,,,32,,,,,,,,
1277,B1717,23,State - Madhya Pradesh,Rural,Marginal Workers,Divorced,8442,8497,8,H,,,,,,,,,8,,,,,,,,
1278,B1717,23,State - Madhya Pradesh,Urban,Total Female Workers,Total,1453942,1454146,16596,H,,,,,,,,,16596,,,,,,,,
1279,B1717,23,State - Madhya Pradesh,Urban,Total Female Workers,Never Married,208477,208719,2392,H,,,,,,,,,2392,,,,,,,,
1280,B1717,23,State - Madhya Pradesh,Urban,Total Female Workers,Married,1034748,1035258,11036,H,,,,,,,,,11036,,,,,,,,
1281,B1717,23,State - Madhya Pradesh,Urban,Total Female Workers,Widowed,180088,179384,2929,H,,,,,,,,,2929,,,,,,,,
1282,B1717,23,State - Madhya Pradesh,Urban,Total Female Workers,Separated,21411,21312,183,H,,,,,,,,,183,,,,,,,,
1283,B1717,23,State - Madhya Pradesh,Urban,Total Female Workers,Divorced,9218,9473,56,H,,,,,,,,,56,,,,,,,,
1284,B1717,23,State - Madhya Pradesh,Urban,Main Workers,Total,1098679,1099240,14798,H,,,,,,,,,14798,,,,,,,,
1285,B1717,23,State - Madhya Pradesh,Urban,Main Workers,Never Married,148927,148600,2105,H,,,,,,,,,2105,,,,,,,,
1286,B1717,23,State - Madhya Pradesh,Urban,Main Workers,Married,780540,781586,9794,H,,,,,,,,,9794,,,,,,,,
1287,B1717,23,State - Madhya Pradesh,Urban,Main Workers,Widowed,144812,144462,2698,H,,,,,,,,,2698,,,,,,,,
1288,B1717,23,State - Madhya Pradesh,Urban,Main Workers,Separated,16833,16757,152,H,,,,,,,,,152,,,,,,,,
1289,B1717,23,State - Madhya Pradesh,Urban,Main Workers,Divorced,7567,7835,49,H,,,,,,,,,49,,,,,,,,
1290,B1717,23,State - Madhya Pradesh,Urban,Marginal Workers,Total,355263,354906,1798,H,,,,,,,,,1798,,,,,,,,
1291,B1717,23,State - Madhya Pradesh,Urban,Marginal Workers,Never Married,59550,60119,287,H,,,,,,,,,287,,,,,,,,
1292,B1717,23,State - Madhya Pradesh,Urban,Marginal Workers,Married,254208,253672,1242,H,,,,,,,,,1242,,,,,,,,
1293,B1717,23,State - Madhya Pradesh,Urban,Marginal Workers,Widowed,35276,34922,231,H,,,,,,,,,231,,,,,,,,
1294,B1717,23,State - Madhya Pradesh,Urban,Marginal Workers,Separated,4578,4555,31,H,,,,,,,,,31,,,,,,,,
1295,B1717,23,State - Madhya Pradesh,Urban,Marginal Workers,Divorced,1651,1638,7,H,,,,,,,,,7,,,,,,,,
1296,B1717,24,State - Gujarat,Total,Total Female Workers,Total,6766833,6768579,23167,H,,,,,,,,,23167,,,,,,,,
1297,B1717,24,State - Gujarat,Total,Total Female Workers,Never Married,971576,972181,3929,H,,,,,,,,,3929,,,,,,,,
1298,B1717,24,State - Gujarat,Total,Total Female Workers,Married,5186708,5187848,15751,H,,,,,,,,,15751,,,,,,,,
1299,B1717,24,State - Gujarat,Total,Total Female Workers,Widowed,531833,531965,3121,H,,,,,,,,,3121,,,,,,,,
1300,B1717,24,State - Gujarat,Total,Total Female Workers,Separated,35367,35077,163,H,,,,,,,,,163,,,,,,,,
1301,B1717,24,State - Gujarat,Total,Total Female Workers,Divorced,41349,41508,203,H,,,,,,,,,203,,,,,,,,
1302,B1717,24,State - Gujarat,Total,Main Workers,Total,3797679,3800058,20725,H,,,,,,,,,20725,,,,,,,,
1303,B1717,24,State - Gujarat,Total,Main Workers,Never Married,521971,523087,3468,H,,,,,,,,,3468,,,,,,,,
1304,B1717,24,State - Gujarat,Total,Main Workers,Married,2838145,2839466,14019,H,,,,,,,,,14019,,,,,,,,
1305,B1717,24,State - Gujarat,Total,Main Workers,Widowed,381949,381905,2896,H,,,,,,,,,2896,,,,,,,,
1306,B1717,24,State - Gujarat,Total,Main Workers,Separated,25909,25706,149,H,,,,,,,,,149,,,,,,,,
1307,B1717,24,State - Gujarat,Total,Main Workers,Divorced,29705,29894,193,H,,,,,,,,,193,,,,,,,,
1308,B1717,24,State - Gujarat,Total,Marginal Workers,Total,2969154,2968521,2442,H,,,,,,,,,2442,,,,,,,,
1309,B1717,24,State - Gujarat,Total,Marginal Workers,Never Married,449605,449094,461,H,,,,,,,,,461,,,,,,,,
1310,B1717,24,State - Gujarat,Total,Marginal Workers,Married,2348563,2348382,1732,H,,,,,,,,,1732,,,,,,,,
1311,B1717,24,State - Gujarat,Total,Marginal Workers,Widowed,149884,150060,225,H,,,,,,,,,225,,,,,,,,
1312,B1717,24,State - Gujarat,Total,Marginal Workers,Separated,9458,9371,14,H,,,,,,,,,14,,,,,,,,
1313,B1717,24,State - Gujarat,Total,Marginal Workers,Divorced,11644,11614,10,H,,,,,,,,,10,,,,,,,,
1314,B1717,24,State - Gujarat,Rural,Total Female Workers,Total,5398508,5397538,4668,H,,,,,,,,,4668,,,,,,,,
1315,B1717,24,State - Gujarat,Rural,Total Female Workers,Never Married,705404,704062,651,H,,,,,,,,,651,,,,,,,,
1316,B1717,24,State - Gujarat,Rural,Total Female Workers,Married,4261615,4262095,3393,H,,,,,,,,,3393,,,,,,,,
1317,B1717,24,State - Gujarat,Rural,Total Female Workers,Widowed,382771,382674,544,H,,,,,,,,,544,,,,,,,,
1318,B1717,24,State - Gujarat,Rural,Total Female Workers,Separated,23091,22977,39,H,,,,,,,,,39,,,,,,,,
